Faculty,Department,Code,Title,Class,Vacancy,Demand,Successful_Main,Successful_Reserve,Quota_Exceeded,Timetable_Clashes,Workload_Exceeded,Others
NUS,Ctr for Engl Lang Comms,SP1541,Exploring Science Communication through Popular Science,S10,1,4,1,0,3,0,0,0
NUS,Ctr for Engl Lang Comms,SP1541,Exploring Science Communication through Popular Science,S12,16,13,13,1,0,0,0,0
NUS,Ctr for Engl Lang Comms,SP1541,Exploring Science Communication through Popular Science,S13,2,3,2,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,SP1541,Exploring Science Communication through Popular Science,S15,16,15,15,1,0,0,0,0
NUS,Ctr for Engl Lang Comms,SP1541,Exploring Science Communication through Popular Science,S17,0,1,0,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,SP1541,Exploring Science Communication through Popular Science,S18,2,4,2,0,2,0,0,0
NUS,Ctr for Engl Lang Comms,SP1541,Exploring Science Communication through Popular Science,S19,5,5,5,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,SP1541,Exploring Science Communication through Popular Science,S21,4,6,4,0,2,0,0,0
NUS,Ctr for Engl Lang Comms,SP1541,Exploring Science Communication through Popular Science,S22,2,2,2,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,SP1541,Exploring Science Communication through Popular Science,S23,1,2,1,0,1,0,0,0
NUS,Ctr for Engl Lang Comms,SP1541,Exploring Science Communication through Popular Science,S24,16,14,14,2,0,0,0,0
NUS,Ctr for Engl Lang Comms,SP1541,Exploring Science Communication through Popular Science,S25,1,1,1,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,SP1541,Exploring Science Communication through Popular Science,S26,4,3,2,1,0,1,0,0
NUS,Ctr for Engl Lang Comms,SP1541,Exploring Science Communication through Popular Science,S27,11,9,9,0,0,0,0,0
NUS,Ctr for Engl Lang Comms,SP1541,Exploring Science Communication through Popular Science,S28,2,6,2,0,4,0,0,0
NUS,Ctr for Engl Lang Comms,SP1541,Exploring Science Communication through Popular Science,S29,1,3,1,0,2,0,0,0
NUS,Ctr for Engl Lang Comms,SP1541,Exploring Science Communication through Popular Science,S31,16,5,5,1,0,0,0,0
NUS,Ctr for Engl Lang Comms,SP1541,Exploring Science Communication through Popular Science,S33,15,14,14,1,0,0,0,0
NUS,Risk Management Institute,HS2301,Financial Literacy and Numeracy,E1,100,37,37,2,0,0,0,0
NUS Business School,Accounting,ACC1701,Accounting for Decision Makers,LV1,10,91,10,0,81,0,0,0
NUS Business School,Accounting,ACC1701,Accounting for Decision Makers,LV2,1,22,1,0,21,0,0,0
NUS Business School,Accounting,ACC1701X,Accounting for Decision Makers,LX1,60,58,56,4,0,1,1,0
NUS Business School,Accounting,ACC1701X,Accounting for Decision Makers,LX2,83,81,79,4,0,2,0,0
NUS Business School,Accounting,ACC2706,Managerial Accounting,SA1,8,13,8,0,5,0,0,0
NUS Business School,Accounting,ACC2707,Corporate Accounting & Reporting I,SA2,15,2,2,1,0,0,0,0
NUS Business School,Accounting,ACC2708,Corporate Accounting & Reporting II,SA1,5,7,5,0,2,0,0,0
NUS Business School,Accounting,ACC2709,Accounting Information Systems,SA1,14,1,1,0,0,0,0,0
NUS Business School,Accounting,ACC2709,Accounting Information Systems,SA2,9,4,4,0,0,0,0,0
NUS Business School,Accounting,ACC2709,Accounting Information Systems,SA3,21,1,1,0,0,0,0,0
NUS Business School,Accounting,ACC3701,Assurance and Attestation,SA1,8,6,6,0,0,0,0,0
NUS Business School,Accounting,ACC3701,Assurance and Attestation,SA2,6,1,1,0,0,0,0,0
NUS Business School,Accounting,ACC3702,Corporate and Securities Law,SA2,1,2,1,0,1,0,0,0
NUS Business School,Accounting,ACC3702,Corporate and Securities Law,SA3,3,8,3,0,5,0,0,0
NUS Business School,Accounting,ACC3703,Taxation,SA1,7,3,3,0,0,0,0,0
NUS Business School,Accounting,ACC3703,Taxation,SA2,14,2,2,0,0,0,0,0
NUS Business School,Accounting,ACC3703,Taxation,SA3,25,4,4,0,0,0,0,0
NUS Business School,Accounting,ACC3704,Advanced Corporate Accounting and Reporting,SA1,7,5,5,2,0,0,0,0
NUS Business School,Accounting,ACC3704,Advanced Corporate Accounting and Reporting,SA2,4,7,4,0,3,0,0,0
NUS Business School,Accounting,ACC3705,Valuation,SA1,5,12,5,0,7,0,0,0
NUS Business School,Accounting,ACC3706,"Governance, Risk Management and Sustainability",SA1,5,6,5,0,1,0,0,0
NUS Business School,Accounting,ACC3706,"Governance, Risk Management and Sustainability",SA2,5,10,5,0,5,0,0,0
NUS Business School,Accounting,ACC3707,Integrated Perspectives in Accounting and Business,SA1,6,2,2,0,0,0,0,0
NUS Business School,Accounting,ACC3707,Integrated Perspectives in Accounting and Business,SA2,14,1,1,1,0,0,0,0
NUS Business School,Accounting,ACC4711,Advanced Taxation,SA1,17,2,2,0,0,0,0,0
NUS Business School,Accounting,ACC4761A,Seminars in Accounting: Internal Audit,SA1,34,5,5,0,0,0,0,0
NUS Business School,Accounting,ACC4761H,Sem. in Acctg: Accounting & Business Analysis for Banks,SA1,28,2,2,0,0,0,0,0
NUS Business School,Analytics and Operations,DAO1704X,Decision Analytics using Spreadsheets,LQ1,81,29,29,3,0,0,0,0
NUS Business School,Analytics and Operations,DAO2702,Programming for Business Analytics,L1,22,12,12,0,0,0,0,0
NUS Business School,Analytics and Operations,DAO2702,Programming for Business Analytics,L2,49,19,19,5,0,0,0,0
NUS Business School,Analytics and Operations,DAO2702X,Programming for Business Analytics,L2,23,7,7,0,0,0,0,0
NUS Business School,Analytics and Operations,DAO2703,Operations and Technology Management,LF1,13,55,13,0,42,0,0,0
NUS Business School,Analytics and Operations,DAO2703,Operations and Technology Management,LF2,36,43,36,0,7,0,0,0
NUS Business School,Analytics and Operations,DBA3701,Introduction to Optimization,SA1,31,6,6,0,0,0,0,0
NUS Business School,Analytics and Operations,DBA3702,Descriptive Analytics with R,SA1,21,4,4,0,0,0,0,0
NUS Business School,Analytics and Operations,DBA3702,Descriptive Analytics with R,SA2,19,10,10,1,0,0,0,0
NUS Business School,Analytics and Operations,DBA3711,Stochastic Models in Management,SA1,15,3,3,0,0,0,0,0
NUS Business School,Analytics and Operations,DBA3713,Analytics for Risk Management,SA1,23,17,17,0,0,0,0,0
NUS Business School,Analytics and Operations,DBA3803,Predictive Analytics in Business,SA1,24,6,6,2,0,0,0,0
NUS Business School,Analytics and Operations,DBA3803,Predictive Analytics in Business,SA2,11,18,11,0,7,0,0,0
NUS Business School,Analytics and Operations,DBA4713,Network Analytics with Business Applications,SA1,24,8,8,2,0,0,0,0
NUS Business School,Analytics and Operations,DBA4761A,Sem in Analytics: Tidyverse Principles And Tidymodels,SA1,21,4,4,1,0,0,0,0
NUS Business School,Analytics and Operations,DOS3701,Supply Chain Management,SA1,32,4,4,0,0,0,0,0
NUS Business School,Analytics and Operations,DOS3701,Supply Chain Management,SA2,25,2,2,1,0,0,0,0
NUS Business School,Analytics and Operations,DOS3702,Procurement Management,SA1,8,4,4,0,0,0,0,0
NUS Business School,Analytics and Operations,DOS3703,Service Operations Management,SA1,16,3,3,0,0,0,0,0
NUS Business School,Analytics and Operations,DOS3703,Service Operations Management,SA2,13,12,12,0,0,0,0,0
NUS Business School,Analytics and Operations,DOS3704,Operations Strategy,SA1,30,3,3,0,0,0,0,0
NUS Business School,Analytics and Operations,DOS3704,Operations Strategy,SA2,22,3,3,1,0,0,0,0
NUS Business School,Analytics and Operations,DOS3712,Physical Distribution Management,SA1,13,3,3,0,0,0,0,0
NUS Business School,Analytics and Operations,DOS3714,Sustainable Operations Management,SA1,0,3,0,0,0,0,0,3
NUS Business School,Analytics and Operations,DOS4712,Co-ordination and Flexibility in SCM,SA1,3,4,3,0,1,0,0,0
NUS Business School,Analytics and Operations,DOS4715,Lean Principles for Operational Excellence,SA1,13,6,6,5,0,0,0,0
NUS Business School,Analytics and Operations,DOS4811,Data Visualisation,SA1,2,44,2,0,42,0,0,0
NUS Business School,Finance,FIN2704,Finance,LA1,12,54,12,0,42,0,0,0
NUS Business School,Finance,FIN2704,Finance,LA2,13,55,13,0,42,0,0,0
NUS Business School,Finance,FIN2704,Finance,LA3,12,56,12,0,44,0,0,0
NUS Business School,Finance,FIN2704X,Finance,LA1,1,16,1,0,15,0,0,0
NUS Business School,Finance,FIN2704X,Finance,LA3,10,77,10,0,66,0,1,0
NUS Business School,Finance,FIN3701A,Corporate Finance,SA1,8,23,8,0,15,0,0,0
NUS Business School,Finance,FIN3701A,Corporate Finance,SA2,7,20,7,0,13,0,0,0
NUS Business School,Finance,FIN3701A,Corporate Finance,SA3,9,16,9,0,7,0,0,0
NUS Business School,Finance,FIN3702A,Investment Analysis and Portfolio Management,SA1,9,8,8,1,0,0,0,0
NUS Business School,Finance,FIN3702A,Investment Analysis and Portfolio Management,SA2,9,20,9,0,11,0,0,0
NUS Business School,Finance,FIN3702A,Investment Analysis and Portfolio Management,SA3,9,27,9,0,18,0,0,0
NUS Business School,Finance,FIN3702A,Investment Analysis and Portfolio Management,SA4,8,12,8,0,4,0,0,0
NUS Business School,Finance,FIN3702B,Investment Analysis and Portfolio Management,SB1,9,9,9,0,0,0,0,0
NUS Business School,Finance,FIN3703A,Financial Markets,SA1,10,20,10,0,10,0,0,0
NUS Business School,Finance,FIN3703A,Financial Markets,SA2,6,31,6,0,25,0,0,0
NUS Business School,Finance,FIN3703B,Financial Markets,SB1,7,10,7,0,3,0,0,0
NUS Business School,Finance,FIN3703B,Financial Markets,SB2,7,20,7,0,13,0,0,0
NUS Business School,Finance,FIN3703B,Financial Markets,SB3,13,30,13,0,16,0,0,1
NUS Business School,Finance,FIN3711,International Financial Management,SA1,41,11,11,1,0,0,0,0
NUS Business School,Finance,FIN3713,Bank Management,SA1,17,5,5,0,0,0,0,0
NUS Business School,Finance,FIN3715,Risk and Insurance,SA1,18,5,5,2,0,0,0,0
NUS Business School,Finance,FIN3716,Financial Modelling,SA1,18,5,5,0,0,0,0,0
NUS Business School,Finance,FIN3719,Household Finance,SA1,4,15,4,0,11,0,0,0
NUS Business School,Finance,FIN3719,Household Finance,SA2,24,20,20,4,0,0,0,0
NUS Business School,Finance,FIN3720,Financial Statement Analysis,SA1,16,22,16,0,6,0,0,0
NUS Business School,Finance,FIN3761A,TIF: Transaction Banking,SA1,19,6,6,0,0,0,0,0
NUS Business School,Finance,FIN4714,Valuation and Mergers & Acquisition,SA1,21,9,9,2,0,0,0,0
NUS Business School,Finance,FIN4715,Measuring Success in Philanthropy and Impact Investing,SA1,3,19,3,0,16,0,0,0
NUS Business School,Finance,FIN4717,Entrepreneurial Finance,SA1,36,9,9,1,0,0,0,0
NUS Business School,Finance,FIN4718,FinTech Management,SA1,6,9,6,0,3,0,0,0
NUS Business School,Finance,FIN4720,Sustainability and Finance,SA1,8,13,8,0,5,0,0,0
NUS Business School,Finance,FIN4721,"AI, Blockchain and Quantum Computing",SA1,8,13,8,0,5,0,0,0
NUS Business School,Finance,FIN4721,"AI, Blockchain and Quantum Computing",SA2,11,12,11,0,1,0,0,0
NUS Business School,Finance,FIN4761C,SIF: Applied Portfolio Management Techniques,SA1,16,7,7,0,0,0,0,0
NUS Business School,Finance,FIN4761D,SIF: Family Business & Wealth Management,SA1,10,11,10,0,1,0,0,0
NUS Business School,Management & Organisation,MNO1706X,Organisational Behaviour,LZ1,14,62,14,0,48,0,0,0
NUS Business School,Management & Organisation,MNO2705A,Leadership and Decision Making under Uncertainty,SA1,4,26,4,0,22,0,0,0
NUS Business School,Management & Organisation,MNO2705B,Leadership and Decision Making under Uncertainty,SB1,2,9,2,0,7,0,0,0
NUS Business School,Management & Organisation,MNO2705B,Leadership and Decision Making under Uncertainty,SB2,4,22,4,0,18,0,0,0
NUS Business School,Management & Organisation,MNO2705C,Leadership and Decision Making under Uncertainty,SC1,1,13,1,0,12,0,0,0
NUS Business School,Management & Organisation,MNO2705C,Leadership and Decision Making under Uncertainty,SC2,2,25,2,0,23,0,0,0
NUS Business School,Management & Organisation,MNO2705C,Leadership and Decision Making under Uncertainty,SC3,2,16,2,0,14,0,0,0
NUS Business School,Management & Organisation,MNO2705D,Leadership and Decision Making under Uncertainty,SD1,1,14,1,0,13,0,0,0
NUS Business School,Management & Organisation,MNO2705D,Leadership and Decision Making under Uncertainty,SD2,4,14,4,0,10,0,0,0
NUS Business School,Management & Organisation,MNO2705D,Leadership and Decision Making under Uncertainty,SD3,2,6,2,0,4,0,0,0
NUS Business School,Management & Organisation,MNO2705E,Leadership and Decision Making under Uncertainty,SE1,4,14,4,0,10,0,0,0
NUS Business School,Management & Organisation,MNO2706,Business Communication for Leaders (ACC),SA2,2,3,2,0,1,0,0,0
NUS Business School,Management & Organisation,MNO3701,Human Capital Management,SA2,16,1,1,0,0,0,0,0
NUS Business School,Management & Organisation,MNO3702,Negotiation and Conflict Management,SA1,12,1,1,0,0,0,0,0
NUS Business School,Management & Organisation,MNO3702,Negotiation and Conflict Management,SA3,20,1,1,0,0,0,0,0
NUS Business School,Management & Organisation,MNO3703,Leading in the 21st Century,SA1,7,3,3,0,0,0,0,0
NUS Business School,Management & Organisation,MNO3703,Leading in the 21st Century,SA2,6,2,2,0,0,0,0,0
NUS Business School,Management & Organisation,MNO3703,Leading in the 21st Century,SA3,9,2,2,0,0,0,0,0
NUS Business School,Management & Organisation,MNO3713,Management of Employee Relations,SA1,11,3,3,1,0,0,0,0
NUS Business School,Management & Organisation,MNO3716,Principles of Global Management,SA1,13,3,3,0,0,0,0,0
NUS Business School,Management & Organisation,MNO3811,Social Entrepreneurship,SA1,13,3,3,0,0,0,0,0
NUS Business School,Management & Organisation,MNO4712,Experiencing Work: Effects on Behaviour & Well-Being,SA1,23,7,7,1,0,0,0,0
NUS Business School,Management & Organisation,MNO4761A,SILHCM: Compensation and Performance Management,SA1,15,2,2,0,0,0,0,0
NUS Business School,Management & Organisation,MNO4861C,SILHCM: Corp Entrepreneurship & Busi Model Evaluation,SA1,11,2,2,0,0,0,0,0
NUS Business School,Marketing,MKT1705X,Principles of Marketing,LW1,155,51,51,4,0,0,0,0
NUS Business School,Marketing,MKT2711A,Marketing Venture Challenge,SA1,18,23,18,0,4,0,0,1
NUS Business School,Marketing,MKT2711B,Marketing Venture Challenge,SB1,2,14,2,0,12,0,0,0
NUS Business School,Marketing,MKT3701A,Marketing Strategy: Analysis and Practice,SA1,4,9,4,0,5,0,0,0
NUS Business School,Marketing,MKT3701B,Marketing Strategy: Analysis and Practice,SB1,28,9,9,4,0,0,0,0
NUS Business School,Marketing,MKT3701B,Marketing Strategy: Analysis and Practice,SB2,3,7,3,0,4,0,0,0
NUS Business School,Marketing,MKT3702A,Consumer Behaviour,SA1,3,9,3,0,6,0,0,0
NUS Business School,Marketing,MKT3702A,Consumer Behaviour,SA2,9,10,9,0,1,0,0,0
NUS Business School,Marketing,MKT3702A,Consumer Behaviour,SA3,3,6,3,0,3,0,0,0
NUS Business School,Marketing,MKT3702B,Consumer Behaviour,SB1,21,11,11,2,0,0,0,0
NUS Business School,Marketing,MKT3711,Services Marketing,SA1,19,6,6,0,0,0,0,0
NUS Business School,Marketing,MKT3711,Services Marketing,SA2,21,9,9,0,0,0,0,0
NUS Business School,Marketing,MKT3714A,Digital Marketing,SA1,15,9,9,0,0,0,0,0
NUS Business School,Marketing,MKT3714B,Digital Marketing,SB1,23,8,8,1,0,0,0,0
NUS Business School,Marketing,MKT3715,Business-to-Business Marketing,SA1,23,10,10,1,0,0,0,0
NUS Business School,Marketing,MKT3716,Customer Relationship Management,SA1,16,5,5,0,0,0,0,0
NUS Business School,Marketing,MKT3717,Product & Brand Management,SA1,19,15,15,1,0,0,0,0
NUS Business School,Marketing,MKT3718,Advertising & Promotion Management,SA1,24,6,6,0,0,0,0,0
NUS Business School,Marketing,MKT3722,Research for Marketing Insights,SA1,13,1,1,0,0,0,0,0
NUS Business School,Marketing,MKT3724,Sustainability Marketing,SA1,6,1,1,0,0,0,0,0
NUS Business School,Marketing,MKT4719,Distribution Management: Channels and Platforms,SA1,22,7,7,1,0,0,0,0
NUS Business School,Marketing,MKT4720,Product Experience Management,SA1,4,11,4,0,7,0,0,0
NUS Business School,Marketing,MKT4721,Customer Analytics & Visualization,SA1,8,11,8,0,3,0,0,0
NUS Business School,Marketing,MKT4723,Customer Experience Management,SA1,4,36,4,0,32,0,0,0
NUS Business School,Marketing,MKT4761F,SIM: Disruption and Marketing,SA1,9,6,6,2,0,0,0,0
NUS Business School,Marketing,MKT4761H,SIM Marketing Strategy & Execution,SH1,18,6,6,2,0,0,0,0
NUS Business School,Marketing,MKT4761K,Seminars in Marketing: Marketing Technology,SA1,50,16,16,1,0,0,0,0
NUS Business School,Marketing,MKT4811,Pricing Strategy,SA1,2,16,2,0,14,0,0,0
NUS Business School,Real Estate,RE2701,Urban Planning,L1,40,11,11,0,0,0,0,0
NUS Business School,Real Estate,RE2702,Land Law,L1,14,7,7,0,0,0,0,0
NUS Business School,Real Estate,RE2705,Urban Economics,L1,36,17,17,0,0,0,0,0
NUS Business School,Real Estate,RE2707,Asset and Property Management,L1,38,5,5,1,0,0,0,0
NUS Business School,Real Estate,RE2708,Computational Thinking and Programming for Real Estate,L1,35,12,12,0,0,0,0,0
NUS Business School,Real Estate,RE3701,Real Estate Investment Analysis,L1,47,10,10,0,0,0,0,0
NUS Business School,Real Estate,RE3702,Property Tax and Statutory Valuation,L1,58,9,9,1,0,0,0,0
NUS Business School,Real Estate,RE3703,Advanced Real Estate Economics,L1,34,11,11,0,0,0,0,0
NUS Business School,Real Estate,RE3704,Real Estate Marketing,L1,52,10,10,0,0,0,0,0
NUS Business School,Real Estate,RE3803,Strategic Asset Management,L1,15,13,13,0,0,0,0,0
NUS Business School,Real Estate,RE3807,Corporate Finance for Real Estate,L1,20,19,19,0,0,0,0,0
NUS Business School,Real Estate,RE3901,Advanced Urban Planning,L1,25,26,25,0,1,0,0,0
NUS Business School,Real Estate,RE4701,Real Estate Development,L1,8,6,6,0,0,0,0,0
NUS Business School,Real Estate,RE4702,Professional Practice and Ethics,L1,8,3,3,1,0,0,0,0
NUS Business School,Real Estate,RE4803,REIT and Business Trust Management,L1,16,19,16,0,3,0,0,0
NUS Business School,Real Estate,RE4804,Real Estate Securitisation,L1,27,14,14,0,0,0,0,0
NUS Business School,Strategy and Policy,BSE3701,Macroeconomic Principles in the Global Economy,SA1,14,5,5,1,0,0,0,0
NUS Business School,Strategy and Policy,BSE3702,Economics of Strategy,SA1,7,19,7,0,12,0,0,0
NUS Business School,Strategy and Policy,BSE3703,Econometrics for Business I,SA1,7,17,7,0,10,0,0,0
NUS Business School,Strategy and Policy,BSE4761A,Seminars in Business Economics: International Economics,SA1,11,1,1,0,0,0,0,0
NUS Business School,Strategy and Policy,BSN3701,Technological Innovation,SA1,25,7,7,1,0,0,0,0
NUS Business School,Strategy and Policy,BSN3701,Technological Innovation,SA2,29,2,2,1,0,0,0,0
NUS Business School,Strategy and Policy,BSN3702,New Venture Creation,SA2,28,7,7,0,0,0,0,0
NUS Business School,Strategy and Policy,BSN3703,Entrepreneurial Strategy,SA1,22,7,7,0,0,0,0,0
NUS Business School,Strategy and Policy,BSN3714,Co-Creating Value (Tools for Collaborative Innovation),SA1,13,3,3,0,0,0,0,0
NUS Business School,Strategy and Policy,BSP1702X,Legal Environment of Business,SA1,21,8,8,4,0,0,0,0
NUS Business School,Strategy and Policy,BSP1703,Managerial Economics,LD1,55,90,55,0,35,0,0,0
NUS Business School,Strategy and Policy,BSP1703,Managerial Economics,LD2,54,88,54,0,34,0,0,0
NUS Business School,Strategy and Policy,BSP2701,Global Economy,L1,9,61,9,0,52,0,0,0
NUS Business School,Strategy and Policy,BSP2701,Global Economy,L2,14,28,14,0,14,0,0,0
NUS Business School,Strategy and Policy,BSP3701A,Strategic Management,SA1,12,8,8,0,0,0,0,0
NUS Business School,Strategy and Policy,BSP3701A,Strategic Management,SA2,11,8,8,1,0,0,0,0
NUS Business School,Strategy and Policy,BSP3701B,Strategic Management,SB1,7,7,7,0,0,0,0,0
NUS Business School,Strategy and Policy,BSP3701B,Strategic Management,SB2,15,1,1,0,0,0,0,0
NUS Business School,Strategy and Policy,BSP3701C,Strategic Management,SC1,9,2,2,0,0,0,0,0
NUS Business School,Strategy and Policy,BSP3701C,Strategic Management,SC2,9,5,5,0,0,0,0,0
SSH School of Public Health,SSH School of Public Health DO,SPH2001,Fundamental Public Health Methods,L1,86,3,3,0,0,0,0,0
SSH School of Public Health,SSH School of Public Health DO,SPH2002,Public Health and Epidemiology,L1,84,5,5,0,0,0,0,0
SSH School of Public Health,SSH School of Public Health DO,SPH2004,"Lifestyle, Behaviour and Public Health",L1,38,2,2,0,0,0,0,0
SSH School of Public Health,SSH School of Public Health DO,SPH2301,Health of the Working Population,L1,26,1,1,0,0,0,0,0
SSH School of Public Health,SSH School of Public Health DO,SPH2401,Introduction to Global Health,L1,27,1,1,0,0,0,0,0
SSH School of Public Health,SSH School of Public Health DO,SPH3203,Prevention and Control of Non- Communicable Diseases,L1,35,1,1,0,0,0,0,0
SSH School of Public Health,SSH School of Public Health DO,SPH3403,Public Health Economics,L1,32,3,3,1,0,0,0,0
School of Computing,Computer Science,CS1010,Programming Methodology,S1,14,6,3,1,0,0,0,3
School of Computing,Computer Science,CS1010,Programming Methodology,S2,35,12,12,1,0,0,0,0
School of Computing,Computer Science,CS1010A,Programming Methodology,L1,2,3,2,0,1,0,0,0
School of Computing,Computer Science,CS1010E,Programming Methodology,S1,70,16,15,1,0,0,1,0
School of Computing,Computer Science,CS1010E,Programming Methodology,S2,28,21,14,0,6,0,0,1
School of Computing,Computer Science,CS1010S,Programming Methodology,L1,139,105,99,6,0,0,1,5
School of Computing,Computer Science,CS1101S,Programming Methodology,L1,27,5,3,0,0,0,0,2
School of Computing,Computer Science,CS1231,Discrete Structures,S1,126,65,63,0,1,0,1,0
School of Computing,Computer Science,CS1231S,Discrete Structures,L1,0,3,0,0,0,0,0,3
School of Computing,Computer Science,CS1231S,Discrete Structures,L2,3,20,0,0,0,0,0,20
School of Computing,Computer Science,CS2030,Programming Methodology II,L1,59,19,19,0,0,0,0,0
School of Computing,Computer Science,CS2030S,Programming Methodology II,L1,30,26,25,0,0,0,0,1
School of Computing,Computer Science,CS2040,Data Structures and Algorithms,L1,1,8,1,0,4,0,0,3
School of Computing,Computer Science,CS2040,Data Structures and Algorithms,L2,52,77,52,0,6,0,0,19
School of Computing,Computer Science,CS2040C,Data Structures and Algorithms,L1,26,8,8,0,0,0,0,0
School of Computing,Computer Science,CS2040S,Data Structures and Algorithms,L1,69,16,15,0,0,0,1,0
School of Computing,Computer Science,CS2100,Computer Organisation,L1,0,2,0,0,2,0,0,0
School of Computing,Computer Science,CS2100,Computer Organisation,L2,174,167,167,4,0,0,0,0
School of Computing,Computer Science,CS2102,Database Systems,L1,69,41,40,2,0,0,1,0
School of Computing,Computer Science,CS2102,Database Systems,L2,61,55,55,1,0,0,0,0
School of Computing,Computer Science,CS2103,Software Engineering,L1,64,3,3,0,0,0,0,0
School of Computing,Computer Science,CS2103R,Software Engineering,L1,500,1,1,0,0,0,0,0
School of Computing,Computer Science,CS2103T,Software Engineering,LG02,1,4,1,0,3,0,0,0
School of Computing,Computer Science,CS2103T,Software Engineering,LG03,18,73,18,0,55,0,0,0
School of Computing,Computer Science,CS2103T,Software Engineering,LG04,1,8,1,0,7,0,0,0
School of Computing,Computer Science,CS2103T,Software Engineering,LG11,1,8,1,0,7,0,0,0
School of Computing,Computer Science,CS2103T,Software Engineering,LG13,1,7,1,0,6,0,0,0
School of Computing,Computer Science,CS2103T,Software Engineering,LG19,1,7,1,0,6,0,0,0
School of Computing,Computer Science,CS2104,Programming Language Concepts,L1,36,15,15,4,0,0,0,0
School of Computing,Computer Science,CS2105,Introduction to Computer Networks,L1,107,71,71,5,0,0,0,0
School of Computing,Computer Science,CS2105,Introduction to Computer Networks,L2,23,22,22,1,0,0,0,0
School of Computing,Computer Science,CS2106,Introduction to Operating Systems,L1,61,38,38,1,0,0,0,0
School of Computing,Computer Science,CS2107,Introduction to Information Security,L1,161,36,35,5,0,0,1,0
School of Computing,Computer Science,CS2109S,Introduction to AI and Machine Learning,L1,74,94,74,0,19,0,1,0
School of Computing,Computer Science,CS2109S,Introduction to AI and Machine Learning,L2,32,6,6,9,0,0,0,0
School of Computing,Computer Science,CS2113,Software Engineering & Object- Oriented Programming,L1,30,2,2,0,0,0,0,0
School of Computing,Computer Science,CS2113T,Software Engineering & Object- Oriented Programming,LC01,10,2,2,0,0,0,0,0
School of Computing,Computer Science,CS2220,Introduction to Computational Biology,L1,10,4,4,0,0,0,0,0
School of Computing,Computer Science,CS2309,CS Research Methodology,L1,17,3,3,0,0,0,0,0
School of Computing,Computer Science,CS3103,Computer Networks Practice,L1,30,31,30,0,1,0,0,0
School of Computing,Computer Science,CS3203,Software Engineering Project,L1,35,33,33,0,0,0,0,0
School of Computing,Computer Science,CS3203,Software Engineering Project,L2,37,35,35,0,0,0,0,0
School of Computing,Computer Science,CS3210,Parallel Computing,L1,36,81,36,0,45,0,0,0
School of Computing,Computer Science,CS3219,Software Engineering Principles and Patterns,L1,16,51,16,0,35,0,0,0
School of Computing,Computer Science,CS3230,Design and Analysis of Algorithms,L1,96,54,53,1,0,0,1,0
School of Computing,Computer Science,CS3230,Design and Analysis of Algorithms,L2,20,20,20,0,0,0,0,0
School of Computing,Computer Science,CS3231,Theory of Computation,L1,17,23,17,0,6,0,0,0
School of Computing,Computer Science,CS3235,Computer Security,L1,98,16,16,0,0,0,0,0
School of Computing,Computer Science,CS3237,Introduction to Internet of Things,L1,95,13,13,1,0,0,0,0
School of Computing,Computer Science,CS3240,Interaction Design,L1,56,17,17,0,0,0,0,0
School of Computing,Computer Science,CS3241,Computer Graphics,L1,85,33,33,3,0,0,0,0
School of Computing,Computer Science,CS3243,Introduction to Artificial Intelligence,L1,139,11,11,0,0,0,0,0
School of Computing,Computer Science,CS3244,Machine Learning,L1,71,14,14,0,0,0,0,0
School of Computing,Computer Science,CS3263,Foundations of Artificial Intelligence,L1,133,11,11,1,0,0,0,0
School of Computing,Computer Science,CS3264,Foundations of Machine Learning,L1,133,10,10,1,0,0,0,0
School of Computing,Computer Science,CS4211,Formal Methods for Software Engineering,L1,54,12,12,1,0,0,0,0
School of Computing,Computer Science,CS4212,Compiler Design,L1,28,6,6,0,0,0,0,0
School of Computing,Computer Science,CS4223,Multi-core Architectures,L1,37,3,3,0,0,0,0,0
School of Computing,Computer Science,CS4224,Distributed Databases,L1,43,4,4,0,0,0,0,0
School of Computing,Computer Science,CS4225,Big Data Systems for Data Science,L1,56,35,35,1,0,0,0,0
School of Computing,Computer Science,CS4226,Internet Architecture,L1,35,44,35,0,9,0,0,0
School of Computing,Computer Science,CS4234,Optimisation Algorithms,L1,16,17,16,0,1,0,0,0
School of Computing,Computer Science,CS4236,Cryptography Theory and Practice,L1,45,7,7,3,0,0,0,0
School of Computing,Computer Science,CS4239,Software Security,L1,18,4,4,0,0,0,0,0
School of Computing,Computer Science,CS4243,Computer Vision and Pattern Recognition,L1,20,28,20,0,8,0,0,0
School of Computing,Computer Science,CS4246,AI Planning and Decision Making,L1,13,9,9,0,0,0,0,0
School of Computing,Computer Science,CS4248,Natural Language Processing,L1,40,26,26,0,0,0,0,0
School of Computing,Computer Science,CS4261,Algorithmic Mechanism Design,L1,29,21,21,0,0,0,0,0
School of Computing,Computer Science,CS4347,Sound and Music Computing,L1,36,3,3,0,0,0,0,0
School of Computing,Computer Science,CS4350,Game Development Project,E1,19,4,4,0,0,0,0,0
School of Computing,Computer Science,CS5229,Advanced Computer Networks,L1,2,2,2,0,0,0,0,0
